layer_height,exposure_time,exposure_intensity,bottom_layers,bottom_exposure_intensity,lifting_speed,exposure_wait,liquid_speed,bottom_exposure_time,print_mode,needle_definition,layer_adhesion,needle_height,base_thickness,material_curing
1.726471756293637694e-02,2.724987888050686369e+00,7.354477214961144682e+01,5.000000000000000000e+00,9.161636314307588691e+01,2.255389672090678310e+00,2.136999084174803498e-01,1.390622901369897635e+00,1.946903806847188179e+01,2.000000000000000000e+00,5.236876714963062085e+01,5.360948119470171491e+01,6.820222478313124270e+01,8.033960891997330123e+01,4.943010258275404567e+01
9.488782270629629589e-02,7.904931402377755489e+00,9.073764345016229527e+01,5.000000000000000000e+00,8.966821581187741685e+01,2.759844241963995692e+00,7.838965515887923452e-01,2.842202262219284403e+00,2.089387672440024346e+01,0.000000000000000000e+00,6.900151687836327596e+01,1.282414486719392066e+01,4.054590046564434402e+01,8.284175497273878364e+01,7.484560793320432026e+01
8.439000248864574061e-02,9.186418803107709863e+00,8.555427004891744502e+01,8.000000000000000000e+00,7.931012018583680856e+01,2.520521568187830130e+00,1.016375020780673433e+00,8.167503187786271379e-01,2.235178836597177110e+01,1.000000000000000000e+00,6.976431706969923141e+01,4.104380165794677993e+01,5.656884744233869355e+01,7.954128769553506118e+01,7.832352904510008784e+01
7.527711552690610763e-02,5.006994665941518541e+00,8.438367080994250102e+01,7.000000000000000000e+00,7.657369392940475450e+01,1.421814010892147762e+00,1.076853008026079417e+00,2.710643313118832332e+00,2.093339253625679675e+01,0.000000000000000000e+00,5.928210946556282579e+01,3.041130376610043839e+01,6.331343370797400638e+01,7.730921686331942055e+01,7.009400124481570060e+01
3.494926646963349148e-02,7.854301568537859879e+00,5.808030636014073878e+01,5.000000000000000000e+00,9.731296494206776515e+01,2.795116151522713643e+00,1.075265743234292914e+00,2.870160962553655271e+00,2.551938238001773129e+01,0.000000000000000000e+00,6.874815383822675585e+01,2.755410555962852470e+01,6.383418034580697764e+01,8.936675941408741153e+01,6.618439808990494555e+01
7.445281981797752247e-02,4.191512535001979067e+00,9.161113653722158290e+01,6.000000000000000000e+00,6.156584819252617535e+01,2.428446047694020393e+00,7.027243434097597552e-01,7.268767697118140303e-01,1.144313260934593224e+01,1.000000000000000000e+00,5.353374910640754081e+01,4.371315461477634301e+01,5.421507615506767763e+01,5.318121122376865628e+01,6.142910029616731293e+01
3.741767611252318909e-02,5.954922563613961550e+00,8.617003683318392859e+01,3.000000000000000000e+00,8.707633237057675046e+01,2.346006800656873281e+00,7.087947566233196994e-01,9.217969152994682780e-01,2.169513515674314164e+01,0.000000000000000000e+00,7.024025474192531249e+01,4.775730364786050330e+01,5.729836583564320307e+01,7.567935604173257502e+01,6.681557414359842539e+01
6.798433897231352663e-02,1.303802842802238349e+00,7.673309685178379880e+01,7.000000000000000000e+00,8.802749904854367458e+01,2.489164103568715980e+00,1.702241988132353612e+00,5.462049848417667164e-01,1.745722073844951083e+01,2.000000000000000000e+00,3.909774556752305585e+01,4.446150395574189673e+01,5.660839724865189737e+01,7.389452219214523154e+01,5.723638637106645177e+01
3.665175276712198671e-02,5.181229324993913643e+00,6.550285275158991283e+01,4.000000000000000000e+00,7.456010396892779113e+01,2.894095607100338974e+00,9.788834241273866033e-01,2.360030490203272713e+00,2.501924530641511524e+01,2.000000000000000000e+00,5.380860882299908354e+01,3.116002598176081761e+01,5.650713679894304420e+01,7.855486987904978946e+01,6.122478611552892858e+01
2.307318567683670080e-02,7.292456057166620376e+00,9.588741062488512057e+01,7.000000000000000000e+00,9.511835237372631013e+01,2.605525172292929792e+00,3.459088405920610065e-01,8.927201452871043053e-01,2.326106555826846289e+01,1.000000000000000000e+00,7.787647353092229707e+01,5.641896871748224385e+01,8.145095019534581127e+01,8.679944357740475880e+01,6.747427623654050421e+01
1.607801753236114475e-02,1.640561461650893005e+00,8.703100608458809972e+01,8.000000000000000000e+00,7.430396984298283769e+01,1.877818808448407317e+00,2.048622825015047888e-01,1.522184414704085054e+00,1.808916477153788804e+01,0.000000000000000000e+00,5.663493852574094944e+01,5.294465194806439001e+01,9.042177045775954980e+01,7.193958807371143394e+01,5.254806548362520857e+01
4.378799326499791672e-02,4.451274176094472068e+00,5.715812446054863472e+01,4.000000000000000000e+00,7.468252286367641091e+01,1.793628288184922370e+00,1.879958683351181437e+00,2.334701776514302107e+00,2.823197646191832888e+01,1.000000000000000000e+00,5.120028018951661863e+01,4.343516812216436307e+01,5.458970677891861101e+01,8.105182721431060600e+01,6.413915204100186429e+01
2.570812572260185863e-02,5.967937337992633928e+00,7.872203213427815172e+01,4.000000000000000000e+00,8.122902648274656201e+01,2.685812810445892929e+00,1.519381319246570383e+00,1.245901691732935523e+00,1.619278359179946847e+01,0.000000000000000000e+00,6.979971769081956268e+01,4.584878775698516762e+01,7.423468077976036739e+01,6.581572546580456162e+01,7.430958419907089763e+01
5.213611838116886943e-02,9.117164109638073555e+00,7.386949303374876763e+01,6.000000000000000000e+00,8.716775951195525352e+01,7.730618665834669834e-01,5.710193189705199401e-01,2.376430309596535118e+00,2.167564336063546548e+01,0.000000000000000000e+00,7.574287182211143943e+01,4.800926599211641133e+01,6.286423217560385979e+01,7.513540403146188851e+01,7.132612466453954880e+01
2.868952438633275148e-02,1.119625000724594699e+00,7.281292147923339542e+01,6.000000000000000000e+00,9.382518843584647072e+01,8.763474259583643455e-01,8.939378521692494806e-01,6.274139354920253986e-01,2.703087048392784908e+01,1.000000000000000000e+00,4.672863187822861875e+01,7.532021600402678985e+01,6.766256661147596674e+01,8.814477330463007831e+01,5.042808867015416041e+01
9.940572565417774009e-02,8.100413803907990484e+00,8.681409565316602084e+01,5.000000000000000000e+00,6.118120597818276707e+01,1.420000180299568981e+00,1.664781433193791127e+00,2.268614980678812287e+00,2.148223837199872577e+01,0.000000000000000000e+00,6.687805126150109913e+01,2.793689631751242786e+01,3.844790044691033870e+01,7.034436305328249261e+01,8.501884568381670704e+01
3.640736065224988577e-02,8.407557972641134469e+00,7.929613189610419965e+01,6.000000000000000000e+00,7.270595636905660797e+01,2.705464026660935772e+00,5.785040113779226223e-01,5.704786034669685479e-01,2.321760131082199052e+01,1.000000000000000000e+00,7.458855977391890235e+01,5.639332893446844253e+01,6.991102033854998865e+01,7.841944749209139331e+01,7.028228056375913013e+01
4.510865368756152710e-02,1.435498549548201552e+00,9.083381707510383762e+01,3.000000000000000000e+00,7.373761567090059543e+01,2.542160589171086560e+00,1.114926329897008461e+00,2.541039080622359059e+00,1.640365015706717955e+01,2.000000000000000000e+00,4.731631927823968908e+01,3.199762031135913176e+01,5.338809897798738291e+01,6.871763200574172004e+01,5.917282427144693457e+01
6.551325661927970279e-02,7.851712257335349499e+00,5.701554843394119132e+01,3.000000000000000000e+00,9.445026622654273751e+01,2.767047006301984968e+00,8.308686925507109411e-01,1.604923579041767523e+00,2.414867087138087243e+01,1.000000000000000000e+00,6.103784134160430597e+01,3.595446826002231688e+01,4.534845498689990251e+01,8.402311148064869428e+01,6.189858515787833682e+01
4.846502536096428809e-02,8.689826103033436056e+00,7.062642899101459193e+01,3.000000000000000000e+00,7.171822735254696113e+01,1.734748880372819047e+00,5.977835816247065726e-01,2.976287564529336294e+00,2.007893725740913027e+01,2.000000000000000000e+00,6.626776330819568273e+01,3.393450385817124726e+01,5.814632410692305342e+01,7.234610647411831508e+01,6.961388201259602226e+01
8.172450963376691468e-02,7.329003508473071804e+00,7.635268870221173643e+01,5.000000000000000000e+00,8.934988990588952618e+01,2.084052404954868543e+00,1.934218573220940485e+00,1.917917135157471309e+00,2.138070644373577878e+01,0.000000000000000000e+00,6.346644250707689139e+01,3.187933096855012138e+01,4.825667429606905756e+01,7.829293575696898699e+01,7.829933708312306351e+01
6.119491146737673221e-02,4.518881815006491109e+00,8.630496742214818084e+01,7.000000000000000000e+00,9.412849216068286751e+01,2.803464631646336080e+00,1.469983654140847751e+00,2.870080719814262160e+00,2.923140836702298273e+01,1.000000000000000000e+00,5.762370273794179099e+01,2.200541708102068839e+01,6.023137405983416670e+01,9.087456696174199067e+01,7.055222508344101584e+01
7.806998396592824963e-02,7.064607398003921901e+00,7.258965766459390068e+01,4.000000000000000000e+00,7.848106874691826818e+01,2.763176130569118705e+00,1.021712597948155832e+00,1.594302656042123401e+00,1.266199195415809875e+01,0.000000000000000000e+00,6.473549683474986693e+01,2.787582657733203462e+01,4.913769082448913395e+01,6.532261668543301880e+01,6.878156371190546281e+01
1.430899909389680980e-02,1.547658038683312753e+00,6.705991741691647690e+01,4.000000000000000000e+00,8.291549066192776252e+01,2.913544400553101710e+00,2.640647861078586622e-01,2.325356098841517838e+00,2.858748831456871287e+01,2.000000000000000000e+00,4.578410030991923918e+01,3.890141410278260281e+01,6.568548609194331789e+01,8.903517914928337973e+01,4.324417721539163040e+01
4.045067262727539831e-02,3.531847340816195668e+00,9.310025810495011456e+01,7.000000000000000000e+00,7.106196673865265723e+01,1.212665104591012621e+00,1.457064595919890237e+00,1.738141713395279897e+00,1.782279566071077781e+01,0.000000000000000000e+00,6.214295736795815372e+01,5.046903152943407633e+01,7.266043732507047537e+01,6.687742932817388919e+01,6.574087484106418344e+01
2.807916047351716876e-02,4.886126222792244178e+00,9.133158237845452732e+01,5.000000000000000000e+00,7.147908978840484906e+01,2.286591097626711644e+00,7.250171637271646263e-01,1.003148750130896216e+00,1.843419084772568795e+01,2.000000000000000000e+00,6.345329902538439626e+01,5.454579744429246801e+01,6.553018578782345571e+01,6.829456978711453985e+01,6.384254766444501428e+01
6.614634034877417412e-02,1.168024232561137188e+00,5.744518477687154245e+01,4.000000000000000000e+00,6.002389284559983196e+01,2.143849830598738571e+00,9.894928407767732415e-01,2.332375610040743119e+00,2.218001222817463258e+01,0.000000000000000000e+00,3.569052510347297869e+01,2.961570741992136035e+01,5.722564296684203100e+01,6.639223803726251560e+01,4.631712673979806993e+01
8.355260542027660720e-02,2.133896546864951560e+00,6.719852235182284517e+01,7.000000000000000000e+00,8.221105947318210383e+01,2.766616457452430122e+00,1.426073174395072085e+00,2.809209056665879167e+00,1.775252044916912197e+01,0.000000000000000000e+00,3.976817088030616532e+01,1.678049456051315147e+01,5.577323492773873426e+01,7.266323717883017252e+01,5.577088596960858524e+01
1.696959875342627169e-02,9.276781844812076017e+00,6.071650769338825171e+01,5.000000000000000000e+00,6.616334015041391581e+01,2.530207159133472938e+00,8.120398999394122797e-01,2.840096445597757757e+00,2.208933420216345667e+01,1.000000000000000000e+00,7.404997146727309598e+01,3.897342060308195499e+01,7.273109906163350047e+01,7.055879561051597193e+01,7.371163601931777976e+01
1.098034567672552878e-02,4.454918792209401346e+00,9.365512642220812722e+01,5.000000000000000000e+00,8.786608214734445710e+01,1.839222129959602103e+00,9.185965388453505298e-01,6.646326375438644796e-01,2.071523721079776692e+01,1.000000000000000000e+00,6.735399833070411546e+01,7.008184709729181350e+01,7.503454501066879345e+01,7.695202477926210349e+01,6.922359352422738255e+01
4.886171183953857272e-02,1.953167059957710894e+00,6.831976431775518677e+01,7.000000000000000000e+00,9.426449547215148073e+01,1.135977597325427357e+00,3.397524155406879132e-01,1.051252461345099309e+00,2.842878787509636140e+01,0.000000000000000000e+00,4.500215897803078491e+01,5.320418457159884440e+01,7.420460409213480091e+01,9.001556698522054489e+01,5.161660737369153651e+01
7.678702687355558332e-02,2.717584836488049049e+00,7.379218583142809962e+01,6.000000000000000000e+00,7.289923392010193481e+01,2.407695104356382565e+00,7.244331956062757261e-01,1.057493962632824358e+00,1.335246024917041652e+01,2.000000000000000000e+00,4.150580564753607860e+01,3.766430813292037527e+01,5.369920813701796192e+01,6.196244206548282563e+01,4.704678529875947390e+01
5.659574898561096912e-02,5.165381063980762910e+00,7.065072173718942850e+01,3.000000000000000000e+00,7.653392145238643707e+01,2.476276748992260579e+00,1.831281764640652288e+00,2.155232529961427890e+00,2.305883390696703827e+01,1.000000000000000000e+00,5.441680326598282136e+01,3.314369729208665660e+01,5.612384630328232760e+01,7.966477467712330451e+01,6.888002995218907643e+01
3.813948293357291575e-02,2.286143785210909218e+00,8.491910180395353791e+01,3.000000000000000000e+00,7.419566934136578595e+01,9.958758854282387940e-01,3.236012693844417254e-01,1.554260877003841301e+00,1.781341831284664678e+01,2.000000000000000000e+00,4.967628865500348923e+01,5.829307439280924541e+01,5.614670327411091932e+01,6.904916859313226496e+01,5.120031102085025054e+01
8.416517003696386001e-02,2.844471301577110367e+00,5.511211376391966610e+01,3.000000000000000000e+00,6.492446464344163815e+01,1.413429644004061458e+00,1.890792259910437645e+00,1.382347138384850904e+00,1.595020466561467565e+01,1.000000000000000000e+00,3.761667068643379253e+01,4.442427771721055052e+01,3.454914692500886986e+01,6.279399302262135052e+01,6.162968282749312721e+01
5.313440319372930709e-02,7.595223883845144464e+00,8.211606844487566548e+01,8.000000000000000000e+00,6.678571135326579622e+01,7.671434071572384994e-01,1.992040639894967935e+00,1.961841599690419713e+00,2.262468981976759608e+01,2.000000000000000000e+00,6.544672892044174262e+01,4.967750860115250333e+01,6.681699796114428125e+01,7.411892364184883775e+01,7.922950947769025731e+01
7.946469484760762536e-02,1.128303161662240317e+00,7.676137210292445445e+01,4.000000000000000000e+00,9.111870457017218428e+01,2.670158793300141387e+00,1.220995722780870318e+00,1.983584960585821122e+00,2.540500543300448300e+01,1.000000000000000000e+00,3.656576845996537628e+01,2.696898632194684353e+01,4.464703574014152565e+01,8.582763498671525326e+01,5.253076393701034164e+01
8.824333723253824369e-02,8.428264533442357376e+00,7.561682425933844343e+01,7.000000000000000000e+00,8.440144032871447166e+01,1.708571879435316188e+00,1.225104446273408865e+00,1.737319925073874227e+00,1.598678392796958292e+01,0.000000000000000000e+00,6.702354739106218062e+01,3.394374767983340035e+01,5.019364068231021747e+01,7.261142892588955533e+01,7.781468965019956840e+01
5.215073593526230178e-02,1.777839762544960234e+00,8.458388290862458803e+01,4.000000000000000000e+00,6.736222472944990614e+01,1.513710276690025447e+00,1.984571772924784927e+00,1.397891871840307054e+00,1.643101291073729087e+01,2.000000000000000000e+00,4.519431160276992898e+01,5.086677055547141180e+01,5.241956427370254801e+01,6.575118037217163192e+01,6.676432025635489254e+01
8.548395413729217851e-02,1.914070006811872116e+00,8.684307874431931396e+01,4.000000000000000000e+00,7.705247407585019914e+01,2.461939500976733530e+00,1.603495538208523419e+00,1.230778742599641484e+00,1.549409345607450028e+01,2.000000000000000000e+00,3.941869691509392482e+01,3.403827059001840638e+01,3.769437468516947831e+01,6.988142663065976024e+01,6.497364074821354052e+01
7.040922033161904625e-02,1.685530651128399837e+00,8.015456369627348465e+01,5.000000000000000000e+00,6.432462646461733868e+01,2.397933114015009082e+00,4.525999453208514600e-01,1.158829551898801880e+00,2.575756191312375876e+01,1.000000000000000000e+00,4.306907131713118275e+01,4.065670178568430515e+01,5.865899652105733963e+01,7.645058767267690314e+01,4.538003380133658737e+01
6.729697618445862339e-02,6.138310731214586369e+00,6.885380172103290874e+01,5.000000000000000000e+00,8.983421807751597044e+01,1.041762775148006970e+00,1.941301901659579832e+00,9.722161071536803423e-01,1.993343464632171447e+01,2.000000000000000000e+00,5.490576275326683486e+01,5.455314798431719225e+01,5.181436720071309310e+01,7.760337210699262300e+01,7.014478238442151792e+01
3.270637564906479083e-02,4.030697141696939489e+00,7.063953463279200662e+01,3.000000000000000000e+00,9.353015298763210694e+01,6.577449575184910469e-01,2.794630335569250890e-01,9.330555719539236348e-01,1.173965095588865282e+01,0.000000000000000000e+00,5.799409676277140591e+01,6.587088722967023102e+01,5.574087959994519537e+01,6.809790383551863613e+01,5.482645291566521450e+01
